Date,Open,High,Low,Close,Adj Close,Volume
2016-06-15,97.820000,98.410004,97.029999,97.139999,92.804520,29445200
2016-06-16,96.449997,97.750000,96.070000,97.550003,93.196228,31326800
2016-06-17,96.620003,96.650002,95.300003,95.330002,91.075302,61008200
2016-06-20,96.000000,96.570000,95.029999,95.099998,90.855560,34411900
2016-06-21,94.940002,96.349998,94.680000,95.910004,91.629425,35546400
2016-06-22,96.250000,96.889999,95.349998,95.550003,91.285477,29219100
2016-06-23,95.940002,96.290001,95.250000,96.099998,91.810951,32240200
2016-06-24,92.910004,94.660004,92.650002,93.400002,89.231445,75311400
2016-06-27,93.000000,93.050003,91.500000,92.040001,87.932129,45489600
2016-06-28,92.900002,93.660004,92.139999,93.589996,89.412949,40444900
2016-06-29,93.970001,94.550003,93.629997,94.400002,90.186806,36531000
2016-06-30,94.440002,95.769997,94.300003,95.599998,91.333252,35836400
2016-07-01,95.489998,96.470001,95.330002,95.889999,91.610306,26026500
2016-07-05,95.389999,95.400002,94.459999,94.989998,90.750465,27705200
2016-07-06,94.599998,95.660004,94.370003,95.529999,91.266380,30949100
2016-07-07,95.699997,96.500000,95.620003,95.940002,91.658073,25139600
2016-07-08,96.489998,96.889999,96.050003,96.680000,92.365028,28912100
2016-07-11,96.750000,97.650002,96.730003,96.980003,92.651665,23794900
2016-07-12,97.169998,97.699997,97.120003,97.419998,93.072037,24167500
2016-07-13,97.410004,97.669998,96.839996,96.870003,92.546562,25892200
2016-07-14,97.389999,98.989998,97.320000,98.790001,94.380875,38919000
2016-07-15,98.919998,99.300003,98.500000,98.779999,94.371315,30137000
2016-07-18,98.699997,100.129997,98.599998,99.830002,95.374451,36493900
2016-07-19,99.559998,100.000000,99.339996,99.870003,95.412666,23779900
2016-07-20,100.000000,100.459999,99.739998,99.959999,95.498657,26276000
2016-07-21,99.830002,101.000000,99.129997,99.430000,94.992310,32702000
2016-07-22,99.260002,99.300003,98.309998,98.660004,94.256683,28313700
2016-07-25,98.250000,98.839996,96.919998,97.339996,92.995583,40382900
2016-07-26,96.820000,97.970001,96.419998,96.669998,92.355492,56239800
2016-07-27,104.269997,104.349998,102.750000,102.949997,98.355217,92344800
2016-07-28,102.830002,104.449997,102.820000,104.339996,99.683159,39869800
2016-07-29,104.190002,104.550003,103.680000,104.209999,99.558975,27733700
2016-08-01,104.410004,106.150002,104.410004,106.050003,101.316849,38167900
2016-08-02,106.050003,106.070000,104.000000,104.480003,99.816925,33816600
2016-08-03,104.809998,105.839996,104.769997,105.790001,101.068451,30202600
2016-08-04,105.580002,106.000000,105.279999,105.870003,101.692818,27408700
2016-08-05,106.269997,107.650002,106.180000,107.480003,103.239288,40553400
2016-08-08,107.519997,108.370003,107.160004,108.370003,104.094177,28037200
2016-08-09,108.230003,108.940002,108.010002,108.809998,104.516815,26315200
2016-08-10,108.709999,108.900002,107.760002,108.000000,103.738762,24008500
2016-08-11,108.519997,108.930000,107.849998,107.930000,103.671532,27484500
2016-08-12,107.779999,108.440002,107.779999,108.180000,103.911659,18660400
2016-08-15,108.139999,109.540001,108.080002,109.480003,105.160378,25868200
2016-08-16,109.629997,110.230003,109.209999,109.379997,105.064316,33794400
2016-08-17,109.099998,109.370003,108.339996,109.220001,104.910622,25356000
2016-08-18,109.230003,109.599998,109.019997,109.080002,104.776161,21984700
2016-08-19,108.769997,109.690002,108.360001,109.360001,105.045113,25368100
2016-08-22,108.860001,109.099998,107.849998,108.510002,104.228661,25820200
2016-08-23,108.589996,109.320000,108.529999,108.849998,104.555229,21257700
2016-08-24,108.570000,108.750000,107.680000,108.029999,103.767593,23675100
2016-08-25,107.389999,107.879997,106.680000,107.570000,103.325737,25086200
2016-08-26,107.410004,107.949997,106.309998,106.940002,102.720581,27766300
2016-08-29,106.620003,107.440002,106.290001,106.820000,102.605331,24970300
2016-08-30,105.800003,106.500000,105.500000,106.000000,101.817673,24863900
2016-08-31,105.660004,106.570000,105.639999,106.099998,101.913734,29662400
2016-09-01,106.139999,106.800003,105.620003,106.730003,102.518875,26701500
2016-09-02,107.699997,108.000000,106.820000,107.730003,103.479424,26802500
2016-09-06,107.900002,108.300003,107.510002,107.699997,103.450592,26880400
2016-09-07,107.830002,108.760002,107.070000,108.360001,104.084557,42364300
2016-09-08,107.250000,107.269997,105.239998,105.519997,101.356606,53002000
2016-09-09,104.639999,105.720001,103.129997,103.129997,99.060921,46557000
2016-09-12,102.650002,105.720001,102.529999,105.440002,101.279770,45292800
2016-09-13,107.510002,108.790001,107.239998,107.949997,103.690727,62176200
2016-09-14,108.730003,113.029999,108.599998,111.769997,107.360023,110888700
2016-09-15,113.860001,115.730003,113.489998,115.570000,111.010086,89983600
2016-09-16,115.120003,116.129997,114.040001,114.919998,110.385735,79886900
2016-09-19,115.190002,116.180000,113.250000,113.580002,109.098602,47023000
2016-09-20,113.050003,114.120003,112.510002,113.570000,109.088982,34514300
2016-09-21,113.849998,113.989998,112.440002,113.550003,109.069778,36003200
2016-09-22,114.349998,114.940002,114.000000,114.620003,110.097565,31074000
2016-09-23,114.419998,114.790001,111.550003,112.709999,108.262924,52481200
2016-09-26,111.639999,113.389999,111.550003,112.879997,108.426224,29869400
2016-09-27,113.000000,113.180000,112.339996,113.089996,108.627937,24607400
2016-09-28,113.690002,114.639999,113.430000,113.949997,109.454002,29641100
2016-09-29,113.160004,113.800003,111.800003,112.180000,107.753845,35887000
2016-09-30,112.459999,113.370003,111.800003,113.050003,108.589523,36379100
2016-10-03,112.709999,113.050003,112.279999,112.519997,108.080414,21701800
2016-10-04,113.059998,114.309998,112.629997,113.000000,108.541481,29736800
2016-10-05,113.400002,113.660004,112.690002,113.050003,108.589523,21453100
2016-10-06,113.699997,114.339996,113.129997,113.889999,109.396370,28779300
2016-10-07,114.309998,114.559998,113.510002,114.059998,109.559677,24358400
2016-10-10,115.019997,116.750000,114.720001,116.050003,111.471146,36236000
2016-10-11,117.699997,118.690002,116.199997,116.300003,111.711288,64041000
2016-10-12,117.349998,117.980003,116.750000,117.339996,112.710236,37586800
2016-10-13,116.790001,117.440002,115.720001,116.980003,112.364464,35192400
2016-10-14,117.879997,118.169998,117.129997,117.629997,112.988800,35652200
2016-10-17,117.330002,117.839996,116.779999,117.550003,112.911964,23624900
2016-10-18,118.180000,118.209999,117.449997,117.470001,112.835114,24553500
2016-10-19,117.250000,117.760002,113.800003,117.120003,112.498932,20034600
2016-10-20,116.860001,117.379997,116.330002,117.059998,112.441284,24125800
2016-10-21,116.809998,116.910004,116.279999,116.599998,111.999451,23192700
2016-10-24,117.099998,117.739998,117.000000,117.650002,113.008018,23538700
2016-10-25,117.949997,118.360001,117.309998,118.250000,113.584343,48129000
2016-10-26,114.309998,115.699997,113.309998,115.589996,111.029289,66134200
2016-10-27,115.389999,115.860001,114.099998,114.480003,109.963097,34562000
2016-10-28,113.870003,115.209999,113.449997,113.720001,109.233078,37861700
2016-10-31,113.650002,114.230003,113.199997,113.540001,109.060188,26419400
2016-11-01,113.459999,113.769997,110.529999,111.489998,107.091064,43825800
2016-11-02,111.400002,112.349998,111.230003,111.589996,107.187111,28331700
2016-11-03,110.980003,111.459999,109.550003,109.830002,106.038208,26932600
2016-11-04,108.529999,110.250000,108.110001,108.839996,105.082375,30837000
2016-11-07,110.080002,110.510002,109.459999,110.410004,106.598175,32560000
2016-11-08,110.309998,111.720001,109.699997,111.059998,107.225731,24054500
2016-11-09,109.879997,111.320000,108.050003,110.879997,107.051956,59176400
2016-11-10,111.089996,111.089996,105.830002,107.790001,104.068626,57134500
2016-11-11,107.120003,108.870003,106.550003,108.430000,104.686531,34094100
2016-11-14,107.709999,107.809998,104.080002,105.709999,102.060455,51175500
2016-11-15,106.570000,107.680000,106.160004,107.110001,103.412117,32264500
2016-11-16,106.699997,110.230003,106.599998,109.989998,106.192680,58840500
2016-11-17,109.809998,110.349998,108.830002,109.949997,106.154060,27632000
2016-11-18,109.720001,110.540001,109.660004,110.059998,106.260269,28428900
2016-11-21,110.120003,111.989998,110.010002,111.730003,107.872620,29264600
2016-11-22,111.949997,112.419998,111.400002,111.800003,107.940193,25965500
2016-11-23,111.360001,111.510002,110.330002,111.230003,107.389870,27426400
2016-11-25,111.129997,111.870003,110.949997,111.790001,107.930534,11475900
2016-11-28,111.430000,112.470001,111.389999,111.570000,107.718140,27194000
2016-11-29,110.779999,112.029999,110.070000,111.459999,107.611946,28528800
2016-11-30,111.599998,112.199997,110.269997,110.519997,106.704384,36162300
2016-12-01,110.370003,110.940002,109.029999,109.489998,105.709946,37086900
2016-12-02,109.169998,110.089996,108.849998,109.900002,106.105789,26528000
2016-12-05,110.000000,110.029999,108.250000,109.110001,105.343063,34324500
2016-12-06,109.500000,110.360001,109.190002,109.949997,106.154060,26195500
2016-12-07,109.260002,111.190002,109.160004,111.029999,107.196770,29998700
2016-12-08,110.860001,112.430000,110.599998,112.120003,108.249146,27068300
2016-12-09,112.309998,114.699997,112.309998,113.949997,110.015961,34402600
2016-12-12,113.290001,115.000000,112.489998,113.300003,109.388397,26374400
2016-12-13,113.839996,115.919998,113.750000,115.190002,111.213150,43733800
2016-12-14,115.040001,116.199997,114.980003,115.190002,111.213150,34031800
2016-12-15,115.379997,116.730003,115.230003,115.820000,111.821404,46524500
2016-12-16,116.470001,116.500000,115.650002,115.970001,111.966232,44351100
2016-12-19,115.800003,117.379997,115.750000,116.639999,112.613098,27779400
2016-12-20,116.739998,117.500000,116.680000,116.949997,112.912392,21425000
2016-12-21,116.800003,117.400002,116.779999,117.059998,113.018585,23783200
2016-12-22,116.349998,116.510002,115.639999,116.290001,112.275185,26085900
2016-12-23,115.589996,116.519997,115.589996,116.519997,112.497246,14249500
2016-12-27,116.519997,117.800003,116.489998,117.260002,113.211685,18296900
2016-12-28,117.519997,118.019997,116.199997,116.760002,112.728951,20905900
2016-12-29,116.449997,117.110001,116.400002,116.730003,112.699989,15039500
2016-12-30,116.650002,117.199997,115.430000,115.820000,111.821404,30586300
2017-01-03,115.800003,116.330002,114.760002,116.150002,112.140007,28781900
2017-01-04,115.849998,116.510002,115.750000,116.019997,112.014503,21118100
2017-01-05,115.919998,116.860001,115.809998,116.610001,112.584129,22193600
2017-01-06,116.779999,118.160004,116.470001,117.910004,113.839249,31751900
2017-01-09,117.949997,119.430000,117.940002,118.989998,114.881950,33561900
2017-01-10,118.769997,119.379997,118.300003,119.110001,114.997818,24462100
2017-01-11,118.739998,119.930000,118.599998,119.750000,115.615723,27588600
2017-01-12,118.900002,119.300003,118.209999,119.250000,115.132988,27086200
2017-01-13,119.110001,119.620003,118.809998,119.040001,114.930237,26111900
2017-01-17,118.339996,120.239998,118.220001,120.000000,115.857086,34439800
2017-01-18,120.000000,120.500000,119.709999,119.989998,115.847435,23713000
2017-01-19,119.400002,120.089996,119.370003,119.779999,115.644691,25597300
2017-01-20,120.449997,120.449997,119.730003,120.000000,115.857086,32597900
2017-01-23,120.000000,120.809998,119.769997,120.080002,115.934326,22050200
2017-01-24,119.550003,120.099998,119.500000,119.970001,115.828125,23211000
2017-01-25,120.419998,122.099998,120.279999,121.879997,117.672188,32377600
2017-01-26,121.669998,122.440002,121.599998,121.940002,117.730118,26337600
2017-01-27,122.139999,122.349998,121.599998,121.949997,117.739769,20562900
2017-01-30,120.930000,121.629997,120.660004,121.629997,117.430817,30377500
2017-01-31,121.150002,121.389999,120.620003,121.349998,117.160492,49201000
2017-02-01,127.029999,130.490005,127.010002,128.750000,124.305000,111985000
2017-02-02,127.980003,129.389999,127.779999,128.529999,124.092606,33710400
2017-02-03,128.309998,129.190002,128.160004,129.080002,124.623619,24507300
2017-02-06,129.130005,130.500000,128.899994,130.289993,125.791840,26845900
2017-02-07,130.539993,132.089996,130.449997,131.529999,126.989029,38183800
2017-02-08,131.350006,132.220001,131.220001,132.039993,127.481415,23004100
2017-02-09,131.649994,132.449997,131.119995,132.419998,128.402603,28349900
2017-02-10,132.460007,132.940002,132.050003,132.119995,128.111710,20065500
2017-02-13,133.080002,133.820007,132.750000,133.289993,129.246201,23035400
2017-02-14,133.470001,135.089996,133.250000,135.020004,130.923721,33226200
2017-02-15,135.520004,136.270004,134.619995,135.509995,131.398834,35623100
2017-02-16,135.669998,135.899994,134.839996,135.350006,131.243729,22584600
2017-02-17,135.100006,135.830002,135.100006,135.720001,131.602493,22198200
2017-02-21,136.229996,136.750000,135.979996,136.699997,132.552750,24507200
2017-02-22,136.429993,137.119995,136.110001,137.110001,132.950317,20836900
2017-02-23,137.380005,137.479996,136.300003,136.529999,132.387909,20788200
2017-02-24,135.910004,136.660004,135.279999,136.660004,132.513962,21776600
2017-02-27,137.139999,137.440002,136.279999,136.929993,132.775772,20257400
2017-02-28,137.080002,137.440002,136.699997,136.990005,132.833969,23482900
2017-03-01,137.889999,140.149994,137.600006,139.789993,135.548996,36414600
2017-03-02,140.000000,140.279999,138.759995,138.960007,134.744186,26211000
2017-03-03,138.779999,139.830002,138.589996,139.779999,135.539307,21108100
2017-03-06,139.369995,139.770004,138.600006,139.339996,135.112656,21750000
2017-03-07,139.059998,139.979996,138.789993,139.520004,135.287201,17446300
2017-03-08,138.949997,139.800003,138.820007,139.000000,134.782974,18707200
2017-03-09,138.740005,138.789993,137.050003,138.679993,134.472672,22155900
2017-03-10,139.250000,139.360001,138.639999,139.139999,134.918732,19612800
2017-03-13,138.850006,139.429993,138.820007,139.199997,134.976898,17421700
2017-03-14,139.300003,139.649994,138.839996,138.990005,134.773285,15309100
2017-03-15,139.410004,140.750000,139.029999,140.460007,136.198685,25691800
2017-03-16,140.720001,141.020004,140.259995,140.690002,136.421692,19232000
2017-03-17,141.000000,141.000000,139.889999,139.990005,135.742950,43885000
2017-03-20,140.399994,141.500000,140.229996,141.460007,137.168365,21542000
2017-03-21,142.110001,142.800003,139.729996,139.839996,135.597504,39529900
2017-03-22,139.850006,141.600006,139.759995,141.419998,137.129562,25860200
2017-03-23,141.259995,141.580002,140.610001,140.919998,136.644714,20346300
2017-03-24,141.500000,141.740005,140.350006,140.639999,136.373230,22395600
2017-03-27,139.389999,141.220001,138.619995,140.880005,136.605957,23575100
2017-03-28,140.910004,144.039993,140.619995,143.800003,139.437347,33374800
2017-03-29,143.679993,144.490005,143.190002,144.119995,139.747650,29190000
2017-03-30,144.190002,144.500000,143.500000,143.929993,139.563416,21207300
2017-03-31,143.720001,144.270004,143.009995,143.660004,139.301605,19661700
2017-04-03,143.710007,144.119995,143.050003,143.699997,139.340393,19985700
2017-04-04,143.250000,144.889999,143.169998,144.770004,140.377930,19891400
2017-04-05,144.220001,145.460007,143.809998,144.020004,139.650681,27717900
2017-04-06,144.289993,144.520004,143.449997,143.660004,139.301605,21149000
2017-04-07,143.729996,144.179993,143.270004,143.339996,138.991318,16672200
2017-04-10,143.600006,143.880005,142.899994,143.169998,138.826462,18933400
2017-04-11,142.940002,143.350006,140.059998,141.630005,137.333206,30379400
2017-04-12,141.600006,142.149994,141.009995,141.800003,137.498032,20350000
2017-04-13,141.910004,142.380005,141.050003,141.050003,136.770782,17822900
2017-04-17,141.479996,141.880005,140.869995,141.830002,137.527130,16582100
2017-04-18,141.410004,142.039993,141.110001,141.199997,136.916229,14697500
2017-04-19,141.880005,142.000000,140.449997,140.679993,136.412003,17328400
2017-04-20,141.220001,142.919998,141.160004,142.440002,138.118622,23319600
2017-04-21,142.440002,142.679993,141.850006,142.270004,137.953781,17320900
2017-04-24,143.500000,143.949997,143.179993,143.639999,139.282196,17134300
2017-04-25,143.910004,144.899994,143.869995,144.529999,140.145187,18871500
2017-04-26,144.470001,144.600006,143.380005,143.679993,139.320984,20041200
2017-04-27,143.919998,144.160004,143.309998,143.789993,139.427643,14246300
2017-04-28,144.089996,144.300003,143.270004,143.649994,139.291885,20860400
2017-05-01,145.100006,147.199997,144.960007,146.580002,142.132996,33602900
2017-05-02,147.539993,148.089996,146.839996,147.509995,143.034805,45352200
2017-05-03,145.589996,147.490005,144.270004,147.059998,142.598450,45697000
2017-05-04,146.520004,147.139999,145.809998,146.529999,142.084518,23371900
2017-05-05,146.759995,148.979996,146.759995,148.960007,144.440811,27327700
2017-05-08,149.029999,153.699997,149.029999,153.009995,148.367920,48752400
2017-05-09,153.869995,154.880005,153.449997,153.990005,149.318192,39130400
2017-05-10,153.630005,153.940002,152.110001,153.259995,148.610352,25805700
2017-05-11,152.449997,154.070007,152.309998,153.949997,149.895569,27255100
2017-05-12,154.699997,156.419998,154.669998,156.100006,151.988968,32527000
2017-05-15,156.009995,156.649994,155.050003,155.699997,151.599518,26009700
2017-05-16,155.940002,156.059998,154.720001,155.470001,151.375549,20048500
2017-05-17,153.600006,154.570007,149.710007,150.250000,146.293030,50767700
2017-05-18,151.270004,153.339996,151.130005,152.539993,148.522705,33568200
2017-05-19,153.380005,153.979996,152.630005,153.059998,149.029007,26960800
2017-05-22,154.000000,154.580002,152.910004,153.990005,149.934540,22966400
2017-05-23,154.899994,154.899994,153.309998,153.800003,149.749542,19918900
2017-05-24,153.839996,154.169998,152.669998,153.339996,149.301636,19178000
2017-05-25,153.729996,154.350006,153.029999,153.869995,149.817673,19235600
2017-05-26,154.000000,154.240005,153.309998,153.610001,149.564529,21927600
2017-05-30,153.419998,154.429993,153.330002,153.669998,149.622955,20126900
2017-05-31,153.970001,154.169998,152.380005,152.759995,148.736908,24451200
2017-06-01,153.169998,153.330002,152.220001,153.179993,149.145844,16404100
2017-06-02,153.580002,155.449997,152.889999,155.449997,151.356079,27770700
2017-06-05,154.339996,154.449997,153.460007,153.929993,149.876099,25331700
2017-06-06,153.899994,155.809998,153.779999,154.449997,150.382416,26624900
2017-06-07,155.020004,155.979996,154.479996,155.369995,151.278198,21069600
2017-06-08,155.250000,155.539993,154.399994,154.990005,150.908203,21250800
2017-06-09,155.190002,155.190002,146.020004,148.979996,145.056458,64882700
2017-06-12,145.740005,146.089996,142.509995,145.419998,141.590240,72307300
2017-06-13,147.160004,147.449997,145.149994,146.589996,142.729416,34165400
2017-06-14,147.500000,147.500000,143.839996,145.160004,141.337067,31531200
2017-06-15,143.320007,144.479996,142.210007,144.289993,140.489960,32165400
2017-06-16,143.779999,144.500000,142.199997,142.270004,138.523209,50361100
2017-06-19,143.660004,146.740005,143.660004,146.339996,142.486008,32541400
2017-06-20,146.869995,146.869995,144.940002,145.009995,141.191010,24900100
2017-06-21,145.520004,146.070007,144.610001,145.869995,142.028366,21265800
2017-06-22,145.770004,146.699997,145.119995,145.630005,141.794708,19106300
2017-06-23,145.130005,147.160004,145.110001,146.279999,142.427597,35439400
2017-06-26,147.169998,148.279999,145.380005,145.820007,141.979691,25692400
2017-06-27,145.009995,146.160004,143.619995,143.729996,139.944733,24761900
2017-06-28,144.490005,146.110001,143.160004,145.830002,141.989441,22082400
2017-06-29,144.710007,145.130005,142.279999,143.679993,139.896042,31499400
2017-06-30,144.449997,144.960007,143.779999,144.020004,140.227097,23024100
2017-07-03,144.880005,145.300003,143.100006,143.500000,139.720795,14277800
2017-07-05,143.690002,144.789993,142.720001,144.089996,140.295242,21569600
2017-07-06,143.020004,143.500000,142.410004,142.729996,138.971069,24128800
2017-07-07,142.899994,144.750000,142.899994,144.179993,140.382874,19201700
2017-07-10,144.110001,145.949997,143.369995,145.059998,141.239700,21090600
2017-07-11,144.729996,145.850006,144.380005,145.529999,141.697327,19781800
2017-07-12,145.869995,146.179993,144.820007,145.740005,141.901810,24884500
2017-07-13,145.500000,148.490005,145.440002,147.770004,143.878342,25199400
2017-07-14,147.970001,149.330002,147.330002,149.039993,145.114883,20132100
2017-07-17,148.820007,150.899994,148.570007,149.559998,145.621170,23793500
